"RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30.59DaysPastDueNotWorse","DebtRatio","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60.89DaysPastDueNotWorse","DelIn2Yr"
0.392735528,35,0,0.149364043,9,0,1,0,"0"
0.102048299,66,0,0.323834521,8,0,1,0,"0"
0.338665031,53,0,0.736948061,8,0,1,1,"0"
0.105655114,73,0,0.676916221,8,0,1,0,"0"
0,39,0,0.215432785,8,0,2,0,"0"
1.08307641,72,0,1435,2,0,1,0,"0"
0.444543649,47,0,0.366995667,7,0,1,0,"0"
0.003694212,63,0,0.29671666,23,0,2,0,"0"
0.010450601,62,0,742,12,0,1,0,"0"
0.006563766,88,0,0.223898139,8,0,1,0,"0"
0.008746217,51,1,0.325018039,10,0,2,0,"0"
0.032724182,40,0,0.005458362,5,0,0,0,"0"
0.212061619,48,0,0.416108931,6,0,1,0,"0"
0.017592624,67,0,0.345222513,5,0,1,0,"0"
0.064330682,56,0,0.264325087,9,0,2,0,"0"
0.005564734,34,0,0.686375321,6,0,1,0,"0"
0.08417261,46,0,0.210200927,14,0,2,0,"0"
0.914517705,39,1,0.284490146,13,0,0,0,"0"
0.035067142,61,0,0.079981822,12,0,0,0,"0"
0.9999999,58,1,0.233649628,4,0,3,0,"0"
0.052659586,69,0,0.279715036,11,0,2,0,"0"
0.017222838,67,0,3509,8,0,1,0,"0"
0.138047576,53,0,0.465386745,8,0,2,0,"0"
0.125585394,48,0,0.248556541,13,0,2,0,"0"
0.43980913,67,1,0.243988161,10,0,0,0,"0"
0.162938793,48,0,0.513925256,11,0,2,0,"0"
0.40824312,49,2,0.495854806,10,1,2,0,"0"
0,62,0,0.344265573,6,0,1,0,"0"
0.537298508,54,0,0.491810253,8,0,2,0,"0"
0.081597364,67,0,1822,12,0,2,0,"0"
0.127728024,36,0,0.159460135,4,0,0,0,"0"
0.632247596,68,0,0.143485651,9,0,0,0,"0"
0.386451694,43,0,0.200528202,6,0,1,0,"0"
0.093646841,40,0,0.160209948,4,0,0,0,"0"
0.01355298,56,0,0.160328513,6,0,1,0,"0"
0.609164159,40,0,0.041021165,2,0,0,0,"0"
0,56,0,0.272944499,16,0,1,0,"0"
0.849798935,61,0,0.812801403,7,0,2,0,"0"
0.001061731,90,0,0.000753958,14,0,0,0,"0"
0.090090928,76,0,0.333858681,5,0,1,0,"0"
0.9999999,33,1,0.266589729,2,0,0,0,"1"
0,59,0,0.198665751,9,0,1,0,"0"
0.072445599,66,1,0.477570611,19,0,2,0,"0"
0.043826029,57,1,0.39566075,7,0,1,0,"0"
0.630062863,59,0,0.724697256,10,0,2,0,"0"
0.106496197,53,0,0.975394079,10,0,1,0,"0"
1.62455018,46,0,0.823927765,6,0,2,0,"0"
0.031551287,68,0,0.313124934,12,0,2,0,"0"
0.5691578,46,0,0.061746988,3,1,0,0,"0"
0.972279972,48,0,0.725283314,7,0,1,0,"0"
0.036358807,67,0,68,5,0,0,0,"0"
2.139534884,61,5,0.176562257,6,5,1,1,"1"
0.073186501,36,0,0.493253373,5,0,1,0,"0"
0.210526316,54,1,331,4,1,0,0,"0"
0.273465892,60,0,0.45661483,13,0,2,0,"0"
0.070531009,27,0,0.152692948,5,0,0,0,"0"
0.279782299,71,0,0.908436625,16,0,2,0,"0"
0.952996475,51,0,0.052202888,3,1,0,0,"0"
0.081192849,44,0,700,13,0,0,0,"0"
0.410911818,81,0,0.274338403,6,0,3,0,"0"
0.001904611,88,0,0,1,0,0,0,"0"
0.000321533,37,0,0.639069377,7,0,1,0,"0"
0.161588539,66,0,0.236394801,9,0,1,0,"0"
0.076857297,64,0,0.200736814,9,0,1,0,"0"
0.16202167,59,0,0.1002999,12,0,0,0,"0"
0.106763756,75,0,0.010331611,5,0,0,0,"0"
0.032370504,41,0,0.424118049,8,0,2,0,"0"
0.757228966,40,0,1.740101221,15,0,9,0,"0"
0.02103119,58,0,0.007664112,3,0,0,0,"0"
0.023748516,32,0,11,1,0,0,0,"0"
0.9999999,34,1,0.082547843,1,0,0,0,"0"
0.172785933,53,0,0.177047867,7,0,1,0,"0"
0.9999999,31,2,0.086819258,1,2,0,0,"0"
0,53,0,0.470652935,6,0,2,0,"0"
1.12749004,38,1,1319,4,3,1,0,"0"
0.460635958,32,0,294,5,0,0,0,"0"
0.014119718,47,0,0.296814741,11,0,2,0,"0"
0.313242373,50,0,1.119507091,13,0,2,0,"0"
0.071236685,50,0,0.331852263,10,0,1,0,"0"
0.002131837,64,0,0.000848896,8,0,0,0,"0"
0.083049053,42,1,0.00888494,7,0,0,0,"0"
0.292875989,35,0,0.148077736,3,0,0,0,"0"
0,43,0,0.431704656,12,0,4,0,"0"
0.878580101,52,2,0.597938144,7,0,1,0,"0"
0.096520107,67,0,0.202331391,6,0,2,0,"0"
0.244965568,40,0,0.464927355,21,0,1,0,"0"
0.335110942,35,0,687,9,0,0,0,"0"
0.9999999,54,0,1942,1,0,1,0,"0"
0.810360956,42,0,0.544594054,7,0,1,0,"0"
0.058985254,23,0,0.003242542,4,0,0,0,"0"
4.67e-05,51,0,1968,12,0,2,0,"0"
0,57,0,0.005493298,5,0,1,0,"0"
0.185454363,39,0,0.432974065,13,0,2,0,"0"
0.035594573,68,0,0.278582317,16,0,0,0,"0"
0.122072228,41,0,0.638133333,9,0,1,0,"0"
0.9999999,57,1,0.445652174,4,0,2,0,"0"
0.05648398,59,0,0.011877167,8,0,0,0,"0"
0.177254752,52,0,0.385821697,20,0,1,0,"0"
0.186686315,50,0,2704,11,0,2,0,"1"
0.03617234,50,0,3636,7,0,2,0,"0"
1.022790884,23,0,152,4,0,0,0,"0"
0.188026622,41,1,0.261375478,9,0,1,0,"0"
0.060048702,31,0,0.051355207,4,0,0,0,"0"
0.036912621,62,0,0.17317691,8,0,1,0,"0"
0.030782734,87,0,29,5,0,0,0,"0"
0.226751788,49,0,0.333777704,5,0,1,0,"0"
0.5747614,72,3,0.191815857,5,0,0,0,"0"
0.110286884,51,0,2890,9,0,1,0,"0"
0.874341711,62,0,0.407705438,4,0,0,0,"0"
0.9999999,54,0,0.741525847,5,0,4,0,"0"
0.071292171,66,0,0.478058704,14,0,1,0,"0"
0.019506258,68,0,143,7,0,0,0,"0"
0,68,0,0,2,0,0,0,"0"
0.105671546,54,0,0.387602066,5,0,1,0,"0"
0.048991425,75,0,0.17427306,9,0,1,0,"0"
0.212371976,56,2,0.649781486,19,0,3,0,"0"
0.58102387,42,0,0.42357041,16,0,4,0,"0"
0.261315912,40,0,0.219045938,9,0,2,0,"0"
0.024346768,62,0,0.307715674,8,0,2,0,"0"
0.338607173,45,0,0.41669506,5,0,0,0,"0"
0.9999999,49,0,0.249134948,6,1,0,0,"0"
0.045730285,53,0,0.555509182,10,0,4,0,"0"
0.110997225,71,0,0.260665658,6,0,1,0,"0"
1.233397217,56,2,0.676834793,10,0,4,0,"1"
0.001542846,63,0,4612,19,0,2,0,"0"
0.442160283,59,0,0.31188872,8,0,0,0,"0"
0.028690773,34,0,0.140214946,8,0,0,0,"0"
0.014174214,62,0,335,8,0,0,0,"0"
0.355764424,72,0,0.160183982,11,0,1,0,"0"
0.490738536,49,0,0.275960987,5,0,0,0,"0"
0.03653341,32,0,0.17907917,9,0,1,0,"0"
0.715877336,48,2,0.584440488,16,0,1,0,"1"
0.203562818,51,0,0.49880024,17,0,2,0,"0"
0.467177317,41,0,0.350964904,11,0,2,0,"0"
0.497812773,27,1,0.571942446,11,0,0,0,"0"
0.061689935,86,0,0.134560206,9,0,1,0,"0"
0,32,0,0.111039321,5,0,0,1,"0"
0.275484056,57,1,0.366420275,10,0,3,0,"0"
0.061944857,58,0,0.335162144,9,0,1,0,"0"
0.405133431,28,0,0.550979608,7,0,1,0,"0"
0.078052656,64,0,0.278248513,7,0,2,0,"0"
0.033366666,70,1,3830,9,0,2,0,"0"
0.00718055,61,0,0.261626575,6,0,1,0,"0"
0.9999999,24,0,0,1,0,0,0,"0"
0.001473607,81,0,57,11,0,0,0,"0"
0.064098231,80,0,0.006797281,5,0,0,0,"0"
0,42,1,0.378225299,7,1,2,1,"1"
0.100476955,55,0,0.338907085,28,0,2,0,"0"
0.244582292,43,1,0.382128741,15,0,2,0,"0"
0,76,0,0.112476507,7,0,1,0,"0"
0.046588257,43,0,0.082644628,4,0,0,0,"0"
0.249221978,34,0,0.054054054,3,0,0,0,"0"
0.079956802,57,0,0.007035535,2,0,0,0,"0"
0.661508021,45,2,0.730763078,9,0,2,0,"0"
0.47680153,69,0,5.863701578,16,0,2,0,"0"
0,89,0,0,4,0,0,0,"0"
0.242161493,47,0,3524,9,0,2,0,"0"
0.177960517,52,2,0.261073893,15,0,2,0,"0"
0.019927958,45,0,1331,6,0,1,0,"0"
0.063117931,47,0,0.512697461,16,0,2,0,"0"
0.576293414,72,0,0.285610399,12,0,1,0,"0"
0.012444168,75,0,103,6,0,0,0,"0"
0.598187449,32,0,0.297284999,8,0,0,0,"0"
0.006946595,64,0,1356,8,0,0,0,"0"
0,36,0,0.031786395,4,0,0,0,"0"
0.843420322,32,1,89,1,0,0,0,"0"
0.000801388,53,0,0.037948103,15,0,1,0,"0"
0.436851509,33,0,0.576522032,9,0,1,0,"0"
0.001611428,58,0,742,5,0,1,0,"0"
0.106049704,67,0,0.182302212,17,0,2,0,"0"
0.043023924,62,0,0.19895288,9,0,1,0,"0"
0.263543852,47,0,0.250848736,14,0,1,0,"0"
0.009769741,77,0,56,3,0,0,0,"0"
0.907618645,50,1,0.379419654,8,0,2,1,"0"
0.064735049,74,0,0.015936255,6,0,0,0,"0"
0.56748246,38,0,0.682589928,9,0,1,0,"0"
0.021359138,64,0,0.034386246,12,0,0,0,"0"
0.042803241,68,0,0.417203011,14,0,3,0,"0"
0.001610142,61,1,2,6,0,0,0,"0"
0.326158098,47,0,0.280172414,10,0,1,0,"0"
0.960135991,30,0,0.225539209,7,0,0,0,"0"
0.075763778,59,1,0.411662011,17,0,1,0,"0"
0.007467926,75,0,9,2,0,0,0,"0"
0.079767074,57,0,0.244746428,15,0,1,0,"0"
0.022597266,76,0,0.35340729,20,0,1,0,"0"
0.057614242,69,0,0.345846645,6,0,1,0,"0"
0.941889764,30,1,0.417451661,6,0,0,0,"0"
0.189227105,48,1,0.651793339,20,0,4,0,"0"
0.270918273,61,0,0.242305174,16,0,2,0,"0"
0.182457421,56,0,1.599232061,8,0,3,0,"0"
0.903567229,28,1,0.292083013,4,0,0,0,"0"
0.006202774,59,0,2453,8,0,1,0,"0"
0.041792193,76,3,0.019426721,14,1,0,0,"0"
0.019782911,62,0,0.066296784,8,0,1,0,"0"
0.95540223,50,0,0.38525372,15,0,3,0,"0"
0.018934116,59,0,0.218129194,7,0,1,0,"0"
0.969784798,50,1,0.124511446,9,1,0,0,"1"
0.62312988,68,0,0.262342207,5,0,1,0,"0"
0.262315846,69,0,0.041682491,5,0,1,0,"0"
0.025014298,61,0,1870,13,0,2,0,"0"
0.029467301,61,0,1251,8,0,1,0,"0"
0.01578563,51,0,0.335849871,6,0,1,0,"0"
1.007166991,40,0,0.459732694,5,0,1,0,"0"
0.476074846,27,0,0.061836352,2,0,0,0,"0"
0.9999999,41,0,332,2,0,0,0,"0"
0,29,0,0,4,1,0,0,"0"
0.386176897,50,0,0.907727382,13,0,2,0,"0"
0.013793236,83,3,0.111377724,14,0,1,0,"0"
0.334124129,42,0,0.310596271,9,0,2,0,"0"
0.075019765,53,0,0.44486361,8,0,1,0,"0"
0.017019965,58,0,0.392360764,6,0,2,0,"0"
0,72,0,7392,17,0,4,0,"0"
0.935220019,45,1,0.890243902,6,1,2,0,"0"
0.080856124,28,0,0.442778611,5,0,0,1,"0"
0.953488372,44,2,2687,5,1,1,1,"0"
0.171259156,36,0,0.241727657,5,0,2,0,"0"
0.784729474,57,0,0.129941001,11,0,2,0,"0"
0.059315924,63,0,0.272811918,18,0,1,0,"0"
0.014933794,77,1,1717,13,0,1,0,"0"
0.778473909,56,0,0.334077315,7,0,2,0,"0"
0.013618788,76,0,0.089152868,10,0,0,0,"0"
0.467337292,54,4,0.355569442,5,0,1,3,"0"
0.6622245,59,0,0.025316456,2,0,0,0,"0"
0.189487486,64,0,0.294967226,16,0,2,0,"0"
0.210210533,44,0,0.303686017,7,0,1,0,"0"
0.757892466,63,0,0.907583516,12,0,1,0,"0"
0,29,0,0,1,0,0,0,"0"
0.685183809,53,1,0.529852899,18,0,1,0,"0"
0.9999999,70,0,1748,2,0,1,0,"0"
0.146770646,48,0,0.003398208,1,0,0,0,"0"
0.041332644,66,0,0.26144683,11,0,1,0,"0"
0.100455772,49,1,0.299968089,8,0,2,0,"0"
0.153541809,70,0,2668,12,0,2,0,"0"
0.007541193,43,0,2294,7,0,1,0,"0"
0.093061884,59,1,1756,12,0,1,0,"0"
0.647713905,63,0,0.190271571,3,0,1,0,"0"
0.368163211,28,1,0.459050241,6,0,1,0,"0"
0.509383021,48,0,0.595253966,9,0,2,0,"0"
0.047598419,49,0,987,4,0,1,0,"0"
0.016589899,59,0,0.389587074,11,0,1,0,"0"
0.027834251,60,0,1423,8,0,1,0,"0"
0.438731063,66,1,0.288336547,15,0,1,0,"0"
0.832322402,48,1,1.030208796,11,1,0,1,"0"
0.042636484,67,0,30,9,0,0,0,"0"
0.769427511,41,0,1.510954617,15,0,1,0,"0"
0.055013599,44,0,0.866169022,17,0,1,0,"0"
0.553580394,57,1,4013,13,0,1,0,"0"
0.9999999,52,0,0,0,0,0,0,"0"
0.809023261,59,0,0.344330593,11,0,0,0,"0"
0.000386808,39,0,0.410344042,19,0,0,0,"0"
0.031893666,47,0,0.019559218,19,0,0,0,"0"
0.594183741,38,0,0.155352068,9,0,0,0,"0"
0.062476613,55,0,0.216715189,6,0,1,0,"0"
0.08388455,52,0,0.186600531,17,0,2,0,"0"
0,50,0,3854,9,0,3,0,"0"
0.037246567,34,0,0.16091954,7,0,1,0,"0"
0.427145709,29,3,0.367894887,5,0,0,0,"1"
0.005666037,60,0,0.524906267,5,0,2,0,"0"
0,58,0,1237,4,0,1,0,"0"
0.128537071,70,0,0.208965361,13,0,1,0,"0"
0.003895752,51,0,0.222753027,13,0,2,0,"0"
0.008027366,34,0,0.027477102,15,0,0,0,"0"
0.106738879,55,0,2495,12,0,2,0,"0"
0.349912123,45,0,0.479038765,13,0,1,0,"0"
0.803299175,31,1,0.351037523,7,0,2,0,"1"
0.058736075,60,0,800,13,0,0,0,"0"
0.275279002,54,0,0.41866306,13,0,1,0,"0"
0.9999999,62,0,0.1040158,3,0,0,0,"0"
0.503748126,29,0,0.161439869,2,0,0,0,"0"
0.380155874,55,0,0.155228855,19,0,0,0,"0"
0.146763574,52,0,1.195040661,16,0,3,0,"0"
0,70,0,2.038461538,7,0,1,0,"0"
0.75824799,51,0,0.452136966,7,0,0,0,"0"
0,31,0,0,1,0,0,0,"0"
0.04299785,68,0,0.009815469,4,0,0,0,"0"
0,67,0,0.0736919,11,0,0,0,"0"
0.9999999,44,0,0.607920792,6,0,1,0,"0"
0.700069067,34,0,0.645081317,9,0,2,0,"0"
0.528473804,33,0,0.265052427,6,0,1,0,"1"
0.418812166,54,3,0.306241965,8,0,0,0,"0"
0.06424197,53,0,0.007185255,6,0,0,0,"0"
0.028033821,55,0,0.520052597,14,0,2,0,"0"
0.207485602,46,0,0.294488751,7,0,1,0,"0"
0.918944793,26,1,313,7,0,0,2,"1"
0.9999999,33,1,0.157971316,4,0,0,0,"0"
0.03282361,72,0,0.013843648,4,0,0,0,"0"
0.065780622,63,0,1.441899209,13,0,2,0,"1"
0.126638318,67,0,2912,8,0,2,0,"0"
0,63,0,0.426729695,8,0,1,0,"0"
0,24,0,0,2,0,0,0,"0"
0.621475705,27,0,0.137483787,2,0,0,0,"0"
0.539897585,48,2,0.309967025,7,0,1,0,"0"
0.112719752,24,0,0.548725637,6,0,1,0,"0"
1.356984479,30,1,18,1,0,0,0,"0"
0.586451129,37,0,0.332998325,10,0,0,0,"0"
0,64,0,0.255497801,4,0,1,0,"0"
0.354621513,49,0,734,3,0,0,0,"0"
0.972555548,62,0,3227,10,0,2,0,"0"
0.000303007,55,0,0.251582806,6,0,0,1,"1"
0.9999999,60,0,0.128467883,1,0,0,0,"0"
0.342794515,57,0,3825,8,0,2,0,"0"
0.123312781,26,0,0.192884446,7,0,0,0,"0"
0.127826232,37,0,0.676853424,15,0,2,0,"0"
0.915231641,28,0,651,3,0,0,0,"0"
0.211817734,70,0,0.078272106,6,0,0,0,"0"
0,62,0,0.036657469,13,0,0,0,"0"
0.81386377,59,0,1.629757785,6,0,2,0,"0"
0.048719516,83,0,0.004332611,4,0,0,0,"0"
0.483763662,52,0,3292,9,0,1,0,"0"
0.9999999,32,0,0.330889703,3,0,1,0,"0"
0.058389686,67,0,732,7,0,1,0,"0"
0,35,0,0.121060639,4,0,0,0,"0"
0.416606128,54,0,1.242117787,4,0,1,0,"0"
0.337033611,54,0,0.103589278,3,0,0,0,"0"
0.298219022,47,0,0.406358836,6,0,3,0,"0"
0.905858251,54,0,1024,8,0,0,0,"0"
0.9999999,22,0,0,1,0,0,0,"0"
0.016058509,78,0,0.099572878,4,0,1,0,"0"
0.905212739,44,0,0.598912087,22,0,3,0,"0"
0.499464477,40,1,0.440311938,5,0,2,0,"1"
0.072663139,38,0,0.253056582,16,0,2,0,"0"
0.283355063,30,0,0.114295235,3,0,0,0,"0"
0.059460829,63,0,0.404711465,11,0,4,0,"0"
0.134753137,55,0,0.270529059,8,0,1,0,"0"
0,72,0,0.391019815,9,0,1,0,"0"
0.9999999,40,2,0.566440349,9,0,3,1,"0"
0.765868672,54,1,0.503070782,20,0,3,0,"0"
0.007682793,70,0,0.263531016,8,0,1,0,"0"
0.072325532,68,0,0.294170583,9,0,3,0,"0"
0.960358461,47,0,0.369278625,9,0,0,0,"0"
0.119931835,74,0,0.028030994,14,0,0,0,"0"
0.965451197,36,1,0.298671618,5,0,0,0,"0"
0.005421578,71,0,0.060375202,26,0,1,0,"0"
0.01981868,59,0,0.519620095,10,0,2,0,"0"
0.033645395,45,0,4712,16,0,2,0,"0"
0.018851224,38,0,0.142208087,15,0,0,0,"0"
0.394303516,45,1,0.599394816,9,0,3,0,"0"
0.407374729,57,0,0.446139573,12,0,1,0,"0"
0.08449852,54,0,229,7,0,0,0,"0"
0.036624253,87,0,0.854267311,11,0,1,0,"0"
0.041461402,69,0,0.01039792,8,0,0,0,"0"
0.007219263,79,0,2284,12,0,1,0,"0"
0.130587435,51,1,1.206896552,18,0,0,0,"0"
0,53,0,1.30993107,9,0,4,0,"0"
0.053760652,68,0,0.11325622,8,0,1,0,"0"
0,63,0,0.405622111,18,0,2,0,"0"
0.016839462,60,0,0.003418549,6,0,0,0,"0"
0.034298571,79,0,0.143697126,10,0,1,0,"0"
0.454223107,31,0,0.32651834,9,0,0,0,"0"
0.9999999,40,0,0.401117483,4,0,1,0,"0"
0,58,0,2321,6,0,5,0,"0"
0.034949126,65,0,0.056515479,6,0,0,0,"0"
0.01976948,43,0,0.007610764,16,0,0,0,"0"
0.559305087,52,0,0.247690166,6,0,1,0,"0"
1.056327075,26,1,0.124250214,5,0,0,0,"0"
0.250383915,58,0,0.029653519,6,0,1,0,"0"
0.017092526,70,0,0.009998667,5,0,0,0,"0"
0,56,0,0.105836105,9,0,1,0,"0"
0.022460337,75,0,23,5,0,1,0,"0"
0.193410873,43,0,0.209643606,8,0,1,0,"0"
0.07476947,34,0,0.628955984,8,0,1,0,"0"
0.202174961,53,0,1788,7,0,1,0,"0"
0.164353676,72,0,0.022347873,3,0,0,0,"0"
0.956644406,45,3,5245,13,0,2,0,"1"
0.186022032,36,0,0.124516731,7,0,0,0,"0"
0.220077992,50,0,0.259307986,4,0,1,0,"0"
0.11026598,69,0,210,8,0,0,0,"0"
1.029362572,32,0,0.186052182,5,6,0,0,"1"
0,63,0,0.014278915,3,0,0,0,"0"
0.005634326,36,1,0.287505532,12,0,1,0,"0"
0.166916542,54,0,0.295695131,4,0,2,0,"0"
0.290095372,55,0,0.207976891,16,0,0,0,"0"
0.021913537,25,0,380,13,0,0,0,"0"
0.13697688,72,0,77,4,0,0,0,"0"
0,73,0,0.221837088,3,0,1,0,"0"
0.072522035,45,1,0.455691001,12,0,1,0,"0"
0.94723462,37,3,0.360655738,5,2,0,3,"1"
0.116186693,46,0,0.393240765,6,0,1,0,"0"
0.555217881,27,0,0.188022897,5,0,0,0,"0"
0,62,0,1753,11,0,1,0,"0"
0.159992,49,0,367,6,0,0,0,"0"
0.526031598,59,0,0.229108357,5,0,0,0,"0"
0.17458673,35,0,0.460564319,11,0,2,0,"0"
0.191074796,31,0,0.097161136,4,0,0,0,"0"
0,61,0,0.052662255,7,0,0,0,"0"
0.1041556,56,0,0.283952675,11,0,1,0,"0"
0.9999999,41,0,0.300666032,2,0,0,0,"0"
0.016017571,61,0,0.325653948,10,0,1,0,"0"
0.011121044,47,0,1.55997819,15,0,1,0,"0"
0.050261688,39,1,0.787056367,14,0,1,0,"0"
0.175139459,26,0,0.078465562,3,0,0,0,"0"
0.024242777,53,0,0.042192922,2,0,0,0,"0"
0.006706083,41,0,1.061787642,7,0,2,0,"0"
0.632332617,35,0,0.640541774,18,0,1,0,"0"
0,30,0,0.144285238,6,1,0,0,"0"
0.050115831,67,0,0.008570612,8,0,0,0,"0"
0.016988115,41,0,1.079036901,13,0,2,0,"0"
0.301059629,61,0,0.24775045,13,0,0,0,"0"
0,46,0,0.001476832,3,0,0,0,"0"
0,58,1,0.73081464,13,0,1,0,"0"
0.69290582,54,0,2776,8,0,1,0,"0"
0.444738759,37,0,0.246563932,4,0,0,0,"0"
0.334426158,55,0,0.499378573,12,0,1,0,"0"
0.419677405,67,1,0.241349646,11,0,1,0,"0"
0.9999999,45,1,0.098047449,1,2,0,0,"0"
0.024314365,70,0,0.329391152,5,0,1,0,"0"
0,68,0,0.296925769,6,0,1,0,"0"
0,25,0,627,4,0,1,0,"0"
0.273448411,43,0,0.243751838,7,0,0,0,"0"
0.061670109,60,0,1687,7,0,1,0,"0"
0.057967461,55,0,0.168692354,4,0,1,0,"0"
0.017701826,49,0,562,10,0,0,0,"0"
0.015314531,71,0,0.060470431,15,0,1,0,"0"
0.117468775,52,0,0.44916491,22,0,2,0,"0"
0.234859354,47,1,0.32642487,11,0,0,0,"1"
0.488792755,62,0,0.152013791,12,0,0,0,"0"
0.918569381,65,0,1.227910818,6,0,1,0,"0"
0.9999999,50,0,0.005183265,0,1,0,0,"0"
0.001719042,53,0,0.312032957,8,0,2,0,"0"
0.272357867,41,0,2031,6,0,1,0,"0"
0.862117235,68,1,1.045709537,13,0,1,0,"0"
0.028975982,63,0,835,9,0,1,0,"0"
0.036060246,50,0,17,1,0,0,0,"0"
0,51,0,2544,6,0,2,0,"0"
0.457205981,36,0,427,4,0,0,0,"0"
0.274280649,45,0,0.863689385,16,0,3,0,"0"
0.01029897,76,0,3,2,0,0,0,"0"
0.20161807,78,0,0.194602504,5,0,0,0,"0"
0.50499002,28,2,0.141176471,3,0,0,0,"1"
0.293566967,52,0,0.567643693,11,0,3,0,"0"
0.912320484,55,2,0.256150759,10,0,1,1,"0"
0.9999999,33,0,0.362349021,2,0,0,0,"0"
0.445078459,21,0,9,1,0,0,0,"0"
0.5240553,55,0,5.089871612,7,0,1,0,"0"
0.47697933,35,0,0.264347131,6,0,2,0,"0"
0.028257457,41,0,0.164297582,12,0,1,0,"0"
0.298119267,55,1,0.471932638,20,0,5,0,"0"
0.013605442,48,0,0.006247397,5,0,0,0,"0"
0.647610122,32,1,0.080261069,3,0,0,0,"0"
0.140640824,73,0,1151,11,0,2,0,"0"
0.235095613,48,1,0.405613885,15,0,1,0,"0"
0.066052985,56,0,1625,6,0,1,0,"0"
0.007351153,64,1,103,12,0,0,0,"0"
0.118171664,53,1,0.525975299,12,0,1,0,"0"
0.508872782,55,1,0.274368644,5,2,1,0,"1"
0.553495137,44,0,0.254213082,6,0,0,0,"0"
0.047610676,59,0,0.274676783,18,0,1,0,"0"
0.055897243,44,0,0.020997375,5,0,0,0,"0"
0.756243756,66,1,0.414383562,7,0,1,1,"1"
0.141024757,43,0,0.461616675,8,0,2,0,"0"
0.386160615,75,1,2.886778305,18,0,1,0,"0"
0.037954059,49,0,0.210232285,8,0,0,0,"0"
0.02520966,54,1,0.215280215,14,0,2,0,"0"
0.083289418,76,0,0.043449493,9,0,0,0,"0"
0.058664652,44,0,0.295182139,12,0,2,0,"0"
0.9999999,36,0,0.011799213,4,0,0,0,"0"
0.896382708,39,0,0.248175182,4,0,0,0,"0"
0.137465634,88,0,0.002285388,4,0,0,0,"0"
0,69,0,0.407748578,10,0,3,0,"0"
0.145240618,56,3,0.275791784,13,0,3,0,"0"
0.9999999,48,0,0.556686047,4,0,0,0,"0"
0.9999999,45,0,201,0,0,0,0,"0"
0.053280782,90,0,46,3,0,1,0,"0"
0.1111589,53,0,0.285883436,11,0,0,0,"0"
0.000347821,63,0,0.266220391,4,0,1,0,"0"
0.316934153,51,0,0.190860894,6,0,0,0,"0"
0.182426098,45,0,0.265138154,4,0,0,0,"0"
0.001157662,59,0,332,7,0,0,0,"0"
0.77909288,46,0,0.98987276,19,0,2,0,"1"
0.020383814,86,0,0.014395393,6,0,0,0,"0"
0.020773585,75,0,0.015763945,7,0,0,0,"0"
0.099045048,60,0,0.159357531,3,0,1,0,"0"
0.130469584,33,0,0.409176758,14,0,1,0,"0"
0.08567717,71,0,0.430727023,9,0,0,0,"0"
0.396180542,82,1,0.40874036,5,0,0,1,"1"
0.965198026,47,0,0.823150411,9,0,1,0,"0"
0.106394881,33,0,1778,12,0,2,0,"0"
0.850007853,59,0,0.52754733,13,0,2,0,"0"
0.0707143,67,0,103,4,0,0,0,"0"
0,55,0,0.176216799,7,0,2,0,"0"
0.000648118,44,0,0.310544985,5,0,1,0,"0"
0.9999999,78,0,0,0,3,0,0,"0"
0.9999999,24,0,0,1,1,0,0,"0"
0.831051724,68,0,0.758413862,10,0,2,0,"0"
0.060680607,42,0,0.339110148,5,0,1,0,"0"
0.952552372,38,0,0.578725455,6,0,2,0,"0"
0.631044871,67,1,0.325457374,15,0,2,0,"0"
0.457021719,57,1,0.831812773,12,0,2,0,"0"
0.413411545,47,1,0.10775138,7,0,1,0,"0"
0.538024605,62,0,6215,15,0,2,0,"0"
0.9999999,49,0,0.43286993,5,0,1,0,"0"
0.0024038,38,0,2210,12,0,1,0,"0"
0.780346199,36,0,0.331106658,6,0,0,0,"0"
0.020462199,65,0,0.011536687,6,0,0,0,"0"
0.19058258,54,0,0.251445937,7,0,2,0,"0"
0.402835696,38,1,0.232795444,9,1,0,2,"1"
0.044790249,70,0,396,4,0,1,0,"0"
0.008075984,78,0,0.403211148,12,0,1,0,"0"
0.38485606,38,0,0.322389626,6,0,1,0,"0"
0.004539175,76,0,0.182233648,8,1,0,0,"0"
0.008658554,34,0,0.014928749,11,0,0,0,"0"
0.904840148,34,0,0.138254113,6,0,0,0,"0"
0.632444665,51,0,0.65858328,16,0,2,0,"0"
0,25,0,0,6,0,0,0,"0"
0.081700238,52,0,0.2604986,7,0,1,0,"0"
0.68333278,35,0,0.432816296,12,0,1,0,"0"
0.327734887,70,0,3380,12,0,1,0,"0"
0.017078118,56,0,0.38697391,15,0,1,0,"0"
0.985667349,61,1,0.378405856,6,0,1,0,"0"
0.329610666,34,1,0.093030794,7,0,0,0,"0"
0.302739452,33,0,0.198889917,4,0,0,0,"0"
0.13482615,54,1,2.059254328,12,0,1,0,"0"
0.147846376,53,0,140,13,0,0,0,"0"
0.001502847,82,0,0.35078534,4,0,0,0,"0"
0.928298335,36,1,0.581434196,13,0,2,0,"0"
